,Open,High,Low,Close,Adj Close,Volume
2022-04-11 22:00:00+00:00,39508.65234375,39968.0234375,39396.09375,39855.8125,39855.8125,105265152
2022-04-11 23:00:00+00:00,39802.80078125,39850.1015625,39506.75390625,39526.33203125,39526.33203125,0
2022-04-12 00:00:00+00:00,39533.71484375,39799.0390625,39493.1796875,39649.63671875,39649.63671875,272551936
2022-04-12 01:00:00+00:00,39650.84765625,39727.57421875,39545.63671875,39551.2109375,39551.2109375,0
2022-04-12 02:00:00+00:00,39553.2421875,39577.828125,39396.47265625,39493.34375,39493.34375,0
2022-04-12 03:00:00+00:00,39497.9140625,39726.66796875,39497.9140625,39726.66796875,39726.66796875,195786752
2022-04-12 04:00:00+00:00,39730.9296875,39893.40625,39689.60546875,39893.40625,39893.40625,542664704
2022-04-12 05:00:00+00:00,39891.2890625,40129.6875,39891.2890625,40119.25,40119.25,852566016
2022-04-12 06:00:00+00:00,40121.06640625,40166.79296875,39898.0625,39915.58203125,39915.58203125,339759104
2022-04-12 07:00:00+00:00,39937.00390625,40151.0703125,39916.90625,40140.4140625,40140.4140625,801427456
2022-04-12 08:00:00+00:00,40168.7578125,40290.30078125,40142.31640625,40248.39453125,40248.39453125,633581568
2022-04-12 09:00:00+00:00,40228.421875,40243.1328125,40110.03515625,40243.1328125,40243.1328125,0
2022-04-12 10:00:00+00:00,40243.20703125,40251.95703125,40135.3203125,40191.41796875,40191.41796875,0
2022-04-12 11:00:00+00:00,40182.21484375,40386.9140625,40151.5234375,40386.9140625,40386.9140625,0
2022-04-12 12:00:00+00:00,40380.3984375,40612.1328125,40277.9453125,40612.1328125,40612.1328125,1685729280
2022-04-12 13:00:00+00:00,40612.96875,40617.5859375,40296.53515625,40454.30078125,40454.30078125,1333899264
2022-04-12 14:00:00+00:00,40431.1953125,40431.1953125,39928.5859375,40005.84375,40005.84375,419602432
2022-04-12 15:00:00+00:00,40033.81640625,40354.54296875,40018.328125,40328.46484375,40328.46484375,704532480
2022-04-12 16:00:00+00:00,40291.3203125,40332.10546875,40028.6640625,40108.78125,40108.78125,0
2022-04-12 17:00:00+00:00,40118.0078125,40205.83984375,40028.9921875,40053.3984375,40053.3984375,0
2022-04-12 18:00:00+00:00,40041.78515625,40054.5,39728.43359375,39751.0390625,39751.0390625,192327680
2022-04-12 19:00:00+00:00,39730.82421875,39730.82421875,39461.265625,39461.265625,39461.265625,0
2022-04-12 20:00:00+00:00,39448.2578125,39586.32421875,39389.6640625,39561.8359375,39561.8359375,0
2022-04-12 21:00:00+00:00,39558.05859375,39760.73828125,39555.5078125,39727.83984375,39727.83984375,0
2022-04-12 22:00:00+00:00,39724.78515625,39828.75,39637.609375,39828.75,39828.75,0
2022-04-12 23:00:00+00:00,39842.2109375,40179.984375,39842.2109375,40136.17578125,40136.17578125,232796160
2022-04-13 00:00:00+00:00,40114.71875,40176.296875,39990.29296875,39991.96875,39991.96875,0
2022-04-13 01:00:00+00:00,39979.2109375,39979.2109375,39712.74609375,39880.33203125,39880.33203125,0
2022-04-13 02:00:00+00:00,39900.71875,40116.2578125,39790.1328125,40076.01953125,40076.01953125,94822400
2022-04-13 03:00:00+00:00,40065.46875,40233.8125,40057.52734375,40110.7109375,40110.7109375,19312640
2022-04-13 04:00:00+00:00,40110.140625,40125.73046875,39983.55078125,40107.2578125,40107.2578125,0
2022-04-13 05:00:00+00:00,40136.69140625,40194.234375,40110.16015625,40191.74609375,40191.74609375,0
2022-04-13 06:00:00+00:00,40197.22265625,40215.8125,39986.41015625,39993.71484375,39993.71484375,0
2022-04-13 07:00:00+00:00,39993.37890625,40165.80078125,39974.52734375,40139.78515625,40139.78515625,0
2022-04-13 08:00:00+00:00,40137.21484375,40179.6015625,40080.515625,40160.1640625,40160.1640625,6410897408
2022-04-13 09:00:00+00:00,40163.98828125,40183.0234375,40070.05859375,40098.55859375,40098.55859375,0
2022-04-13 10:00:00+00:00,40088.94140625,40121.046875,39825.80859375,39834.921875,39834.921875,27717986304
2022-04-13 11:00:00+00:00,39831.4140625,39986.58203125,39831.4140625,39854.4453125,39854.4453125,0
2022-04-13 12:00:00+00:00,39778.078125,39889.96484375,39747.75390625,39757.296875,39757.296875,0
2022-04-13 13:00:00+00:00,39751.1484375,40517.91015625,39714.6875,40517.91015625,40517.91015625,40325779456
2022-04-13 14:00:00+00:00,40533.0390625,40836.84375,40499.98046875,40657.05078125,40657.05078125,0
2022-04-13 15:00:00+00:00,40660.73828125,41306.48828125,40660.73828125,41188.7890625,41188.7890625,1525182464
2022-04-13 16:00:00+00:00,41190.4453125,41280.5,41013.14453125,41016.98828125,41016.98828125,0
2022-04-13 17:00:00+00:00,41030.1484375,41084.15625,40924.4296875,40991.72265625,40991.72265625,584869888
2022-04-13 18:00:00+00:00,40997.48828125,41314.4609375,40997.48828125,41296.37890625,41296.37890625,0
2022-04-13 19:00:00+00:00,41300.82421875,41356.703125,41090.85546875,41090.85546875,41090.85546875,0
2022-04-13 20:00:00+00:00,41091.98828125,41276.6328125,41054.41015625,41246.859375,41246.859375,0
2022-04-13 21:00:00+00:00,41244.33203125,41269.1015625,41153.6953125,41202.7265625,41202.7265625,0
2022-04-13 22:00:00+00:00,41205.43359375,41323.31640625,41192.87109375,41242.40234375,41242.40234375,40337408
2022-04-13 23:00:00+00:00,41249.83203125,41281.421875,41129.1640625,41162.65234375,41162.65234375,0
2022-04-14 00:00:00+00:00,41160.21875,41249.4453125,41099.53515625,41205.71484375,41205.71484375,118128640
2022-04-14 01:00:00+00:00,41207.50390625,41441.3984375,41200.33984375,41441.3984375,41441.3984375,82849792
2022-04-14 02:00:00+00:00,41446.48828125,41451.48046875,41365.609375,41404.640625,41404.640625,0
2022-04-14 03:00:00+00:00,41403.046875,41416.21875,41286.8828125,41326.83203125,41326.83203125,0
2022-04-14 04:00:00+00:00,41328.2734375,41400.0390625,41278.66015625,41293.21484375,41293.21484375,67665920
2022-04-14 05:00:00+00:00,41292.296875,41334.96484375,41272.07421875,41327.4140625,41327.4140625,0
2022-04-14 06:00:00+00:00,41327.79296875,41330.0078125,41199.875,41215.4765625,41215.4765625,0
2022-04-14 07:00:00+00:00,41209.24609375,41336.09375,41186.4921875,41284.9921875,41284.9921875,0
2022-04-14 08:00:00+00:00,41284.98828125,41314.25390625,41200.5546875,41201.296875,41201.296875,0
2022-04-14 09:00:00+00:00,41197.3828125,41205.06640625,41045.28515625,41202.75390625,41202.75390625,256784384
2022-04-14 10:00:00+00:00,41189.609375,41211.40234375,41019.0546875,41021.234375,41021.234375,929566720
2022-04-14 11:00:00+00:00,40986.0078125,41061.61328125,40928.359375,40928.70703125,40928.70703125,128675840
2022-04-14 12:00:00+00:00,40934.765625,41148.55859375,40932.11328125,41148.55859375,41148.55859375,0
2022-04-14 13:00:00+00:00,41149.734375,41245.4921875,40665.9453125,40686.76171875,40686.76171875,63686656
2022-04-14 14:00:00+00:00,40647.53515625,40653.25390625,40448.26171875,40501.2109375,40501.2109375,0
2022-04-14 15:00:00+00:00,40484.90625,40500.6875,40038.23046875,40039.37890625,40039.37890625,0
2022-04-14 16:00:00+00:00,40030.94140625,40075.26171875,39878.3515625,39938.58984375,39938.58984375,0
2022-04-14 17:00:00+00:00,39960.7734375,40073.9296875,39920.98046875,39941.18359375,39941.18359375,0
2022-04-14 18:00:00+00:00,39987.11328125,40023.1484375,39731.0625,39731.0625,39731.0625,0
2022-04-14 19:00:00+00:00,39722.21875,39829.5859375,39695.74609375,39799.296875,39799.296875,20410368
2022-04-14 20:00:00+00:00,39795.07421875,39881.90234375,39717.69140625,39878.703125,39878.703125,61943808
2022-04-14 21:00:00+00:00,39900.74609375,39988.7421875,39891.484375,39977.7890625,39977.7890625,41306112
2022-04-14 22:00:00+00:00,39987.8515625,40007.96484375,39870.140625,39870.140625,39870.140625,0
2022-04-14 23:00:00+00:00,39871.34765625,39952.41796875,39871.34765625,39928.69140625,39928.69140625,0
2022-04-15 00:00:00+00:00,39948.5546875,40114.42578125,39866.83203125,39888.5078125,39888.5078125,128692224
2022-04-15 01:00:00+00:00,39885.078125,39991.203125,39884.1640625,39985.14453125,39985.14453125,19552256
2022-04-15 02:00:00+00:00,39978.890625,40054.6171875,39952.53515625,40043.359375,40043.359375,0
2022-04-15 03:00:00+00:00,40038.21875,40165.8125,40035.5390625,40165.8125,40165.8125,238505984
2022-04-15 04:00:00+00:00,40195.28515625,40243.28125,40098.9296875,40107.09375,40107.09375,0
2022-04-15 05:00:00+00:00,40122.3984375,40197.84375,40121.13671875,40162.13671875,40162.13671875,0
2022-04-15 06:00:00+00:00,40150.234375,40162.94921875,40026.1953125,40058.48828125,40058.48828125,142211072
2022-04-15 07:00:00+00:00,40057.29296875,40370.4296875,39994.0,40328.69140625,40328.69140625,395200512
2022-04-15 08:00:00+00:00,40291.54296875,40337.77734375,40138.48828125,40154.7734375,40154.7734375,1990043648
2022-04-15 09:00:00+00:00,40157.4140625,40191.1328125,40102.484375,40150.93359375,40150.93359375,0
2022-04-15 10:00:00+00:00,40137.2578125,40306.26171875,40128.7578125,40283.546875,40283.546875,72351744
2022-04-15 11:00:00+00:00,40275.74609375,40314.84375,40182.12890625,40206.78515625,40206.78515625,0
2022-04-15 12:00:00+00:00,40204.6328125,40252.53125,40141.703125,40144.03125,40144.03125,0
2022-04-15 13:00:00+00:00,40166.51953125,40217.73828125,40060.8828125,40060.8828125,40060.8828125,0
2022-04-15 14:00:00+00:00,40059.58203125,40587.3203125,40009.08984375,40465.421875,40465.421875,225396736
2022-04-15 15:00:00+00:00,40471.66015625,40539.75390625,40409.390625,40447.1015625,40447.1015625,0
2022-04-15 16:00:00+00:00,40445.375,40445.375,40280.91796875,40393.99609375,40393.99609375,0
2022-04-15 17:00:00+00:00,40388.28515625,40585.8515625,40386.30078125,40442.08984375,40442.08984375,86007808
2022-04-15 18:00:00+00:00,40440.9921875,40458.3984375,40396.50390625,40396.50390625,40396.50390625,0
2022-04-15 19:00:00+00:00,40399.00390625,40406.58984375,40322.21484375,40342.45703125,40342.45703125,0
2022-04-15 20:00:00+00:00,40327.33984375,40392.3828125,40317.3046875,40391.50390625,40391.50390625,0
2022-04-15 21:00:00+00:00,40393.98046875,40447.97265625,40387.48046875,40442.87109375,40442.87109375,0
2022-04-15 22:00:00+00:00,40445.734375,40471.0859375,40402.2109375,40471.0859375,40471.0859375,0
2022-04-15 23:00:00+00:00,40477.54296875,40570.65234375,40442.10546875,40546.28515625,40546.28515625,118880256
2022-04-16 00:00:00+00:00,40555.48828125,40570.9140625,40493.1875,40562.41796875,40562.41796875,0
2022-04-16 01:00:00+00:00,40563.56640625,40618.8359375,40538.640625,40595.5546875,40595.5546875,0
2022-04-16 02:00:00+00:00,40592.0078125,40592.0078125,40533.4296875,40581.1640625,40581.1640625,0
2022-04-16 03:00:00+00:00,40570.9296875,40570.9296875,40447.8359375,40456.65234375,40456.65234375,0
2022-04-16 04:00:00+00:00,40448.6875,40538.4296875,40443.87109375,40538.4296875,40538.4296875,0
2022-04-16 05:00:00+00:00,40542.375,40542.375,40452.0703125,40469.61328125,40469.61328125,0
2022-04-16 06:00:00+00:00,40470.01171875,40470.01171875,40410.4609375,40428.47265625,40428.47265625,0
2022-04-16 07:00:00+00:00,40436.0625,40459.26171875,40403.2578125,40408.21484375,40408.21484375,0
2022-04-16 08:00:00+00:00,40406.8125,40451.32421875,40376.91015625,40379.1484375,40379.1484375,0
2022-04-16 09:00:00+00:00,40380.53515625,40417.125,40333.171875,40336.91015625,40336.91015625,0
2022-04-16 10:00:00+00:00,40346.8671875,40452.05859375,40338.77734375,40436.3046875,40436.3046875,0
2022-04-16 11:00:00+00:00,40433.01953125,40481.28125,40428.84765625,40432.61328125,40432.61328125,0
2022-04-16 12:00:00+00:00,40429.046875,40472.71484375,40399.16796875,40457.30078125,40457.30078125,117831680
2022-04-16 13:00:00+00:00,40460.11328125,40470.1328125,40413.40234375,40440.953125,40440.953125,0
2022-04-16 14:00:00+00:00,40446.90234375,40494.5,40433.35546875,40493.28125,40493.28125,0
2022-04-16 15:00:00+00:00,40492.76171875,40551.33984375,40090.56640625,40090.56640625,40090.56640625,215660544
2022-04-16 16:00:00+00:00,40100.32421875,40186.31640625,40084.62890625,40178.08203125,40178.08203125,0
2022-04-16 17:00:00+00:00,40208.29296875,40230.25390625,40154.64453125,40156.12109375,40156.12109375,0
2022-04-16 18:00:00+00:00,40156.66796875,40194.453125,40147.05078125,40194.453125,40194.453125,0
2022-04-16 19:00:00+00:00,40196.390625,40238.53515625,40196.390625,40214.56640625,40214.56640625,0
2022-04-16 20:00:00+00:00,40222.4296875,40339.83984375,40211.48828125,40331.01171875,40331.01171875,0
2022-04-16 21:00:00+00:00,40313.66015625,40512.66015625,40313.66015625,40494.5703125,40494.5703125,182415360
2022-04-16 22:00:00+00:00,40500.1171875,40633.6796875,40438.234375,40442.23046875,40442.23046875,513802240
2022-04-16 23:00:00+00:00,40445.82421875,40492.41015625,40416.11328125,40426.23046875,40426.23046875,0
2022-04-17 00:00:00+00:00,40413.7578125,40418.87109375,40364.3203125,40399.55078125,40399.55078125,0
2022-04-17 01:00:00+00:00,40399.8359375,40416.26171875,40366.4296875,40407.89453125,40407.89453125,0
2022-04-17 02:00:00+00:00,40408.39453125,40408.39453125,40197.44140625,40216.81640625,40216.81640625,106980352
2022-04-17 03:00:00+00:00,40216.1875,40303.6796875,40192.42578125,40301.58984375,40301.58984375,0
2022-04-17 04:00:00+00:00,40299.5390625,40336.99609375,40271.28515625,40306.25,40306.25,0
2022-04-17 05:00:00+00:00,40305.59375,40369.45703125,40285.45703125,40369.45703125,40369.45703125,0
2022-04-17 06:00:00+00:00,40375.8515625,40378.86328125,40339.5859375,40352.54296875,40352.54296875,12027904
2022-04-17 07:00:00+00:00,40353.60546875,40367.2421875,40286.94921875,40299.9296875,40299.9296875,0
2022-04-17 08:00:00+00:00,40304.24609375,40403.9453125,40304.24609375,40403.51171875,40403.51171875,218654720
2022-04-17 09:00:00+00:00,40412.12109375,40493.234375,40412.12109375,40437.5703125,40437.5703125,235056128
2022-04-17 10:00:00+00:00,40435.75390625,40457.609375,40408.90625,40431.8515625,40431.8515625,0
2022-04-17 11:00:00+00:00,40432.1171875,40451.9140625,40393.4609375,40432.37109375,40432.37109375,0
2022-04-17 12:00:00+00:00,40446.7734375,40479.375,40409.1015625,40442.05859375,40442.05859375,0
2022-04-17 13:00:00+00:00,40439.71875,40570.7265625,40415.23046875,40463.09765625,40463.09765625,367125504
2022-04-17 14:00:00+00:00,40453.82421875,40453.82421875,40337.2890625,40385.984375,40385.984375,310842368
2022-04-17 15:00:00+00:00,40382.3671875,40475.37890625,40361.3515625,40460.9609375,40460.9609375,0
2022-04-17 16:00:00+00:00,40462.70703125,40484.16796875,40305.36328125,40305.36328125,40305.36328125,0
2022-04-17 17:00:00+00:00,40293.81640625,40293.81640625,40158.8359375,40158.8359375,40158.8359375,186717184
2022-04-17 18:00:00+00:00,40162.14453125,40162.14453125,39966.75,40094.8125,40094.8125,861810688
2022-04-17 19:00:00+00:00,40101.15625,40382.19140625,40101.15625,40369.67578125,40369.67578125,457306112
2022-04-17 20:00:00+00:00,40370.08984375,40410.2421875,40297.01171875,40304.19140625,40304.19140625,213372928
2022-04-17 21:00:00+00:00,40298.2421875,40298.2421875,40197.625,40223.546875,40223.546875,0
2022-04-17 22:00:00+00:00,40225.61328125,40298.58984375,40033.2578125,40056.92578125,40056.92578125,240343040
2022-04-17 23:00:00+00:00,40042.68359375,40042.68359375,39620.89453125,39722.81640625,39722.81640625,1225795584
2022-04-18 00:00:00+00:00,39721.203125,39764.36328125,39663.01171875,39754.953125,39754.953125,531245056
2022-04-18 01:00:00+00:00,39750.62890625,39806.078125,39709.71484375,39770.66015625,39770.66015625,328138752
2022-04-18 02:00:00+00:00,39781.58203125,39820.14453125,39766.3046875,39814.14453125,39814.14453125,77780992
2022-04-18 03:00:00+00:00,39815.9296875,39860.9921875,39793.31640625,39850.66796875,39850.66796875,145004544
2022-04-18 04:00:00+00:00,39843.53515625,39843.53515625,38895.92578125,38897.17578125,38897.17578125,2081671168
2022-04-18 05:00:00+00:00,38872.3515625,38972.03125,38696.19140625,38940.83984375,38940.83984375,1192919040
2022-04-18 06:00:00+00:00,38935.96484375,39038.53125,38935.96484375,39011.015625,39011.015625,536412160
2022-04-18 07:00:00+00:00,38998.49609375,39049.39453125,38873.41015625,38923.30078125,38923.30078125,704526336
2022-04-18 08:00:00+00:00,38924.359375,39052.37109375,38910.03515625,38910.03515625,38910.03515625,439726080
2022-04-18 09:00:00+00:00,38898.0703125,38977.75390625,38852.24609375,38977.296875,38977.296875,334651392
2022-04-18 10:00:00+00:00,38996.2890625,39090.03125,38972.546875,38972.546875,38972.546875,485306368
2022-04-18 11:00:00+00:00,38959.640625,39077.34765625,38959.640625,39022.8984375,39022.8984375,257075200
2022-04-18 12:00:00+00:00,39024.25,39428.8203125,39024.25,39428.8203125,39428.8203125,1156618240
2022-04-18 13:00:00+00:00,39407.32421875,39516.86328125,39325.33984375,39340.890625,39340.890625,874082304
2022-04-18 14:00:00+00:00,39340.4140625,39502.2109375,39340.4140625,39347.33984375,39347.33984375,797427712
2022-04-18 15:00:00+00:00,39357.21875,39384.58203125,39240.23046875,39260.1328125,39260.1328125,485400576
2022-04-18 16:00:00+00:00,39275.43359375,39525.33984375,39123.1640625,39512.18359375,39512.18359375,0
2022-04-18 17:00:00+00:00,39491.8203125,40253.09375,39488.81640625,40247.9375,40247.9375,2736642048
2022-04-18 18:00:00+00:00,40285.49609375,40859.45703125,40245.20703125,40670.15234375,40670.15234375,2206035968
2022-04-18 19:00:00+00:00,40693.86328125,40693.86328125,40471.58984375,40607.15234375,40607.15234375,540368896
2022-04-18 20:00:00+00:00,40652.65234375,40823.40234375,40652.65234375,40673.6015625,40673.6015625,634515456
2022-04-18 21:00:00+00:00,40675.29296875,40986.3203125,40675.29296875,40815.6171875,40815.6171875,549656576
2022-04-18 22:00:00+00:00,40809.73828125,40882.5078125,40754.28515625,40882.5078125,40882.5078125,0
2022-04-18 23:00:00+00:00,40914.65234375,40927.125,40794.828125,40830.9921875,40830.9921875,0
2022-04-19 00:00:00+00:00,40828.17578125,41146.88671875,40825.12890625,40939.13671875,40939.13671875,696954880
2022-04-19 01:00:00+00:00,40931.21484375,40931.21484375,40800.34375,40803.97265625,40803.97265625,0
2022-04-19 02:00:00+00:00,40775.0234375,40775.0234375,40664.1640625,40664.1640625,40664.1640625,129183744
2022-04-19 03:00:00+00:00,40654.6015625,40750.1953125,40648.04296875,40712.375,40712.375,97632256
2022-04-19 04:00:00+00:00,40713.4296875,40854.8125,40697.796875,40844.91015625,40844.91015625,0
2022-04-19 05:00:00+00:00,40846.90625,40858.5078125,40691.16015625,40691.16015625,40691.16015625,0
2022-04-19 06:00:00+00:00,40690.28125,40792.6953125,40680.9765625,40732.9765625,40732.9765625,0
2022-04-19 07:00:00+00:00,40719.83203125,40739.80078125,40618.6328125,40674.91015625,40674.91015625,0
2022-04-19 08:00:00+00:00,40685.1484375,40830.41015625,40685.1484375,40752.8984375,40752.8984375,0
2022-04-19 09:00:00+00:00,40740.0546875,40764.59375,40636.62890625,40651.46484375,40651.46484375,0
2022-04-19 10:00:00+00:00,40674.8359375,40787.6015625,40669.7734375,40787.6015625,40787.6015625,0
2022-04-19 11:00:00+00:00,40801.796875,40843.5078125,40764.828125,40771.2890625,40771.2890625,234029056
2022-04-19 12:00:00+00:00,40725.8125,41034.66015625,40725.8125,40964.3046875,40964.3046875,106108928
2022-04-19 13:00:00+00:00,40968.81640625,41392.67578125,40882.8515625,41392.67578125,41392.67578125,757213184
2022-04-19 14:00:00+00:00,41432.98828125,41612.7578125,41432.98828125,41604.74609375,41604.74609375,879857664
2022-04-19 15:00:00+00:00,41588.42578125,41672.9609375,41433.859375,41486.6484375,41486.6484375,362264576
2022-04-19 16:00:00+00:00,41467.31640625,41525.6796875,41298.58984375,41353.2734375,41353.2734375,0
2022-04-19 17:00:00+00:00,41350.6796875,41362.51953125,41239.84375,41331.94140625,41331.94140625,0
2022-04-19 18:00:00+00:00,41350.671875,41456.58984375,41334.05859375,41409.0625,41409.0625,0
2022-04-19 19:00:00+00:00,41414.87109375,41519.2890625,41391.55078125,41419.31640625,41419.31640625,0
2022-04-19 20:00:00+00:00,41418.2421875,41418.2421875,41254.46875,41293.83984375,41293.83984375,0
2022-04-19 21:00:00+00:00,41300.47265625,41363.421875,41274.03515625,41322.02734375,41322.02734375,0
2022-04-19 22:00:00+00:00,41317.65234375,41440.78515625,41315.1953125,41401.296875,41401.296875,0
2022-04-19 23:00:00+00:00,41397.375,41510.4140625,41397.375,41502.28125,41502.28125,0
2022-04-20 00:00:00+00:00,41495.515625,41514.2265625,41301.12109375,41340.625,41340.625,0
2022-04-20 01:00:00+00:00,41327.9375,41370.98046875,41278.4140625,41362.2734375,41362.2734375,0
2022-04-20 02:00:00+00:00,41353.15234375,41386.875,41333.1171875,41364.94921875,41364.94921875,0
2022-04-20 03:00:00+00:00,41372.625,41384.53125,41321.3046875,41377.24609375,41377.24609375,0
2022-04-20 04:00:00+00:00,41385.40625,41385.40625,41279.51171875,41318.58203125,41318.58203125,0
2022-04-20 05:00:00+00:00,41325.33984375,41440.80859375,41313.51953125,41440.80859375,41440.80859375,257402880
2022-04-20 06:00:00+00:00,41445.2109375,41447.0,41401.37109375,41441.25390625,41441.25390625,171950080
2022-04-20 07:00:00+00:00,41444.296875,41526.15234375,41333.8046875,41353.9296875,41353.9296875,305793024
2022-04-20 08:00:00+00:00,41355.6640625,41476.15625,41332.9375,41476.15625,41476.15625,183695360
2022-04-20 09:00:00+00:00,41489.98046875,41605.73046875,41473.6953125,41535.62890625,41535.62890625,215670784
2022-04-20 10:00:00+00:00,41538.88671875,41822.7421875,41477.546875,41795.54296875,41795.54296875,1051004928
2022-04-20 11:00:00+00:00,41801.34375,42111.625,41745.74609375,42074.328125,42074.328125,1193687040
2022-04-20 12:00:00+00:00,42081.9765625,42126.30078125,41991.01171875,42119.33984375,42119.33984375,257742848
2022-04-20 13:00:00+00:00,42117.8359375,42118.37109375,41612.90625,41612.90625,41612.90625,0
2022-04-20 14:00:00+00:00,41594.03125,41711.16796875,41571.23046875,41581.796875,41581.796875,0
2022-04-20 15:00:00+00:00,41577.87890625,41577.87890625,41141.40234375,41273.13671875,41273.13671875,503300096
2022-04-20 16:00:00+00:00,41267.56640625,41379.1875,41092.66796875,41370.9375,41370.9375,0
2022-04-20 17:00:00+00:00,41372.07421875,41419.08984375,41333.9921875,41339.578125,41339.578125,56614912
2022-04-20 18:00:00+00:00,41346.296875,41366.3984375,40961.09765625,40961.09765625,40961.09765625,361629696
2022-04-20 19:00:00+00:00,40976.86328125,41243.125,40976.86328125,41224.69140625,41224.69140625,458964992
2022-04-20 20:00:00+00:00,41193.89453125,41405.28125,41175.71484375,41405.28125,41405.28125,272707584
2022-04-20 21:00:00+00:00,41413.82421875,41571.66015625,41395.58203125,41491.4609375,41491.4609375,286699520
2022-04-20 22:00:00+00:00,41494.60546875,41564.2890625,41477.29296875,41494.30078125,41494.30078125,229308416
2022-04-20 23:00:00+00:00,41494.6953125,41494.6953125,41356.1015625,41377.84375,41377.84375,5011456
2022-04-21 00:00:00+00:00,41360.6015625,41544.71875,41360.6015625,41539.38671875,41539.38671875,179826688
2022-04-21 01:00:00+00:00,41542.390625,41717.1875,41495.18359375,41671.0,41671.0,469258240
2022-04-21 02:00:00+00:00,41683.74609375,41703.25,41600.5234375,41639.07421875,41639.07421875,0
2022-04-21 03:00:00+00:00,41636.34375,41688.98828125,41605.75390625,41688.98828125,41688.98828125,208035840
2022-04-21 04:00:00+00:00,41688.48046875,41729.20703125,41567.28515625,41610.90625,41610.90625,186984448
2022-04-21 05:00:00+00:00,41611.97265625,41669.98046875,41472.90234375,41476.47265625,41476.47265625,238114816
2022-04-21 06:00:00+00:00,41475.95703125,41572.90234375,41475.95703125,41536.8203125,41536.8203125,177278976
2022-04-21 07:00:00+00:00,41530.6328125,41793.26953125,41498.91015625,41793.26953125,41793.26953125,127262720
2022-04-21 08:00:00+00:00,41792.55859375,41962.3671875,41778.4375,41921.4296875,41921.4296875,895590400
2022-04-21 09:00:00+00:00,41923.55078125,41923.55078125,41778.33203125,41817.05078125,41817.05078125,163837952
2022-04-21 10:00:00+00:00,41818.17578125,42345.4140625,41797.78515625,42310.00390625,42310.00390625,1211598848
2022-04-21 11:00:00+00:00,42273.58203125,42538.7421875,42261.078125,42411.0703125,42411.0703125,219279360
2022-04-21 12:00:00+00:00,42452.1015625,42709.74609375,42416.109375,42709.74609375,42709.74609375,712644608
2022-04-21 13:00:00+00:00,42678.89453125,42893.58203125,42651.109375,42702.37890625,42702.37890625,433686528
2022-04-21 14:00:00+00:00,42699.87109375,42699.87109375,42477.94921875,42498.5546875,42498.5546875,0
2022-04-21 15:00:00+00:00,42508.37109375,42548.39453125,42175.83984375,42175.83984375,42175.83984375,0
2022-04-21 16:00:00+00:00,42174.58984375,42174.58984375,41919.80859375,41919.80859375,41919.80859375,0
2022-04-21 17:00:00+00:00,41901.40234375,41910.75390625,41579.8359375,41579.8359375,41579.8359375,864917504
2022-04-21 18:00:00+00:00,41579.671875,41639.953125,41481.67578125,41509.4375,41509.4375,190140416
2022-04-21 19:00:00+00:00,41492.48046875,41505.5703125,41305.2265625,41305.2265625,41305.2265625,396150784
2022-04-21 20:00:00+00:00,41298.71484375,41298.71484375,40701.94921875,40701.94921875,40701.94921875,1006561280
2022-04-21 21:00:00+00:00,40690.94140625,40828.37890625,40648.4765625,40754.671875,40754.671875,532004864
2022-04-21 22:00:00+00:00,40753.80078125,40795.84765625,40105.00390625,40397.171875,40397.171875,1631733760
2022-04-21 23:00:00+00:00,40397.13671875,40530.44140625,40374.70703125,40530.44140625,40530.44140625,808443904
2022-04-22 00:00:00+00:00,40525.86328125,40605.26171875,40382.83203125,40462.00390625,40462.00390625,755167232
2022-04-22 01:00:00+00:00,40463.83203125,40545.71484375,40392.6171875,40545.71484375,40545.71484375,235565056
2022-04-22 02:00:00+00:00,40545.42578125,40627.86328125,40483.31640625,40490.2734375,40490.2734375,353492992
2022-04-22 03:00:00+00:00,40490.33203125,40581.14453125,40490.33203125,40533.99609375,40533.99609375,66744320
2022-04-22 04:00:00+00:00,40532.4375,40627.3828125,40522.328125,40616.09375,40616.09375,0
2022-04-22 05:00:00+00:00,40622.32421875,40725.87109375,40622.32421875,40679.76953125,40679.76953125,60301312
2022-04-22 06:00:00+00:00,40680.6875,40777.7578125,40667.3046875,40692.58203125,40692.58203125,0
2022-04-22 07:00:00+00:00,40693.26171875,40745.203125,40390.8984375,40689.9453125,40689.9453125,760434688
2022-04-22 08:00:00+00:00,40711.6171875,40766.83203125,40400.34765625,40442.25,40442.25,0
2022-04-22 09:00:00+00:00,40438.015625,40471.96484375,40346.23046875,40346.23046875,40346.23046875,0
2022-04-22 10:00:00+00:00,40350.515625,40464.2734375,40255.8203125,40459.0390625,40459.0390625,334594048
2022-04-22 11:00:00+00:00,40459.8203125,40569.390625,40459.1328125,40566.1484375,40566.1484375,719372288
2022-04-22 12:00:00+00:00,40589.73828125,40608.8046875,40431.828125,40431.828125,40431.828125,481705984
2022-04-22 13:00:00+00:00,40440.05859375,40524.7578125,40196.3671875,40301.44140625,40301.44140625,1902653440
2022-04-22 14:00:00+00:00,40288.0078125,40396.765625,39926.64453125,39955.62109375,39955.62109375,4130795520
2022-04-22 15:00:00+00:00,39947.60546875,39978.80859375,39495.65625,39495.65625,39495.65625,4390088704
2022-04-22 16:00:00+00:00,39504.234375,39535.40234375,39328.49609375,39453.45703125,39453.45703125,216633344
